,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
164,dad_2,0.11579895127545825,2-deoxyadenosine,HMDB00101,C00559,13730.0,"InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,7+/m0/s1",,EX_dad_2_m,EX_dad_2(e)
165,2obut,10.0,2-Oxobutanoate,HMDB00005,C00109,58.0,"InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_2obut_m,EX_2obut(e)
166,lactl,10.0,,,,,,,EX_lactl_m,EX_lactl(e)
167,srv,9.835196419097173,,,,,,,EX_srv_m,EX_srv(e)
168,indole,4.199477742710766,Indole,,,,,,EX_indole_m,EX_indole(e)
169,turan_D,4.919344159906417,,,,,,,EX_turan_D_m,EX_turan_D(e)
170,acnam,7.7992881528808935,N-acetylneuraminate,HMDB00230,C19910,439197.0,,,EX_acnam_m,EX_acnam(e)
171,glyasp,10.000000001,Glycyl-L-aspartate,,,,,,EX_glyasp_m,EX_glyasp(e)
172,3mop,0.5487609581707922,3-methyl-2-oxopentanoate,HMDB00491,C03465,47.0,"InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)/p-1",,EX_3mop_m,EX_3mop(e)
173,adn,10.0,Adenosine,HMDB00050,C00212,60961.0,,,EX_adn_m,EX_adn(e)
174,strch2,10.0,"starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})",,,,,,EX_strch2_m,EX_strch2(e)
175,glygn5,1.7894674933035724,"glycogen, structure 5 (glycogenin-2[1,4-Glc])",,,,,,EX_glygn5_m,EX_glygn5(e)
176,uri,5.426903460506598,Uridine,HMDB00296,C00299,6029.0,"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",,EX_uri_m,EX_uri(e)
177,nh4,6.452715170310238,Ammonium,HMDB00051,C00014,223.0,InChI=1S/H3N/h1H3/p+1,,EX_nh4_m,EX_nh4(e)
178,inulin,1.4452692204545414,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average",,C03323,,,,EX_inulin_m,EX_inulin(e)
179,dcyt,6.465581032660441,Deoxycytidine,HMDB00014,C00881,13711.0,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1",,EX_dcyt_m,EX_dcyt(e)
180,cellul,0.012197560934228057,"Cellulose, chain length 500 glc_D assumed, DOI: 10.1002/anie.200460587",,,,,,EX_cellul_m,EX_cellul(e)
181,galt,10.000000001,galactitol,HMDB00107,C01697,11850.0,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5+,6-",,EX_galt_m,EX_galt(e)
182,2hatvlacgluc,10.000000000999998,,,,,,,EX_2hatvlacgluc_m,EX_2hatvlacgluc(e)
183,hst_37_diglc,10.000000002,,,,,,,EX_hst_37_diglc_m,EX_hst_37_diglc(e)
184,stg_m4,10.000000002,,,,,,,EX_stg_m4_m,EX_stg_m4(e)
185,tlf_a_m5b,10.000000004,,,,,,,EX_tlf_a_m5b_m,EX_tlf_a_m5b(e)
186,dgsn,0.8549916389211916,Deoxyguanosine,HMDB00085,C00330,187790.0,"InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1",,EX_dgsn_m,EX_dgsn(e)
187,cspg_b,0.0007917983333333332,chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan,,,,,,EX_cspg_b_m,EX_cspg_b(e)
188,hspg,10.0,heparan sulfate proteoglycan,,,,,,EX_hspg_m,EX_hspg(e)
189,xylan,0.030028716912287014,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D",,,,,,EX_xylan_m,EX_xylan(e)
190,raffin,7.045219171754382,Raffinose,,,,,,EX_raffin_m,EX_raffin(e)
191,nzp,10.0,,,,,,,EX_nzp_m,EX_nzp(e)
192,lstn1gluc,9.915814008649964,,,,,,,EX_lstn1gluc_m,EX_lstn1gluc(e)
193,atvethgluc,10.0,,,,,,,EX_atvethgluc_m,EX_atvethgluc(e)
194,duri,0.06960630000000002,Deoxyuridine,HMDB00012,C00526,13712.0,"InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1",,EX_duri_m,EX_duri(e)
195,caribupglu_S,10.0,,,,,,,EX_caribupglu_S_m,EX_caribupglu_S(e)
196,din,10.0,Deoxyinosine,HMDB00071,C05512,65058.0,"InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)/t5-,6+,7+/m0/s1",,EX_din_m,EX_din(e)
197,glyc3p,10.0,Glycerol 3-phosphate,HMDB00126,C00093,439162.0,"InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/p-2/t3-/m1/s1",,EX_glyc3p_m,EX_glyc3p(e)
198,amylopect900,0.011434112049938553,"Amylopectin, 900 repeat units",,C00317,,,,EX_amylopect900_m,EX_amylopect900(e)
199,galmannan,0.0007199394688860511,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed",,,,,,EX_galmannan_m,EX_galmannan(e)
200,dextran40,0.1630471291666664,"Dextran 40, 1,6-alpha-D-Glucan",,C00372,,,,EX_dextran40_m,EX_dextran40(e)
201,metala,10.000000001,L-methionyl-L-alanine,,,,"InChI=1S/C8H16N2O3S/c1-5(8(12)13)10-7(11)6(9)3-4-14-2/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",,EX_metala_m,EX_metala(e)
202,chols,1.8782761519721396,Choline sulfate,,,,,,EX_chols_m,EX_chols(e)
203,alathr,10.000000001,L-alanyl-L-threonine,,,,,,EX_alathr_m,EX_alathr(e)
204,inost,10.0,myo-inositol,HMDB00211,C00137,892.0,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-",,EX_inost_m,EX_inost(e)
205,gua,0.9247945000000648,Guanine,HMDB00132,C00242,764.0,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",,EX_gua_m,EX_gua(e)
206,anzp,9.34875068065464,,,,,,,EX_anzp_m,EX_anzp(e)
207,alahis,10.000000001,L-alanyl-L-histidine,,C00386,,"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",,EX_alahis_m,EX_alahis(e)
208,succ,10.0,Succinate,HMDB00254,C00042,1110.0,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2",,EX_succ_m,EX_succ(e)
209,kestopt,10.0,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)",,,,,,EX_kestopt_m,EX_kestopt(e)
210,tma,10.0,trimethylamine,,,,,,EX_tma_m,EX_tma(e)
211,7a_czp,9.50540649439921,,,,,,,EX_7a_czp_m,EX_7a_czp(e)
212,metsox_S_L,0.297062880965897,L-Methionine Sulfoxide,,,,,,EX_metsox_S_L_m,EX_metsox_S_L(e)
213,nchlphncl,10.0,,,,,,,EX_nchlphncl_m,EX_nchlphncl(e)
214,amp,9.999999999999998,AMP,HMDB00045,C00020,6083.0,,,EX_amp_m,EX_amp(e)
215,glypro,7.412020070592922,Glycylproline,HMDB00721,,79101.0,,,EX_glypro_m,EX_glypro(e)
216,urea,2.267948306934448,Urea,HMDB00294,C00086,1176.0,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",,EX_urea_m,EX_urea(e)
217,glyglu,8.494691403071245,Glycyl-L-glutamate,,,,,,EX_glyglu_m,EX_glyglu(e)
218,amylose300,0.03242915740909092,"amylose (n=300 repeat units, alpha-1,4-glc)",,,,,,EX_amylose300_m,EX_amylose300(e)
219,acmana,0.05960129999999999,N-acetyl-D-mannosamine,HMDB01129,C00645,439281.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6-,7-,8-/m0/s1",,EX_acmana_m,EX_acmana(e)
220,gtp,9.7653759450155,GTP,HMDB01273,C00044,6830.0,,,EX_gtp_m,EX_gtp(e)
221,n2o,10.0,Nitrous oxide,,,,,,EX_n2o_m,EX_n2o(e)
222,ptvstgluc,10.0,,,,,,,EX_ptvstgluc_m,EX_ptvstgluc(e)
223,mnl,10.000000001,D-Mannitol,,,,,,EX_mnl_m,EX_mnl(e)
224,pect,0.007168788214087178,pectins,,,,,,EX_pect_m,EX_pect(e)
225,drib,10.0,2-deoxy-D-ribose,HMDB03224,C01801,22833604.0,"InChI=1S/C5H10O4/c6-2-1-4(8)5(9)3-7/h2,4-5,7-9H,1,3H2/t4-,5+/m0/s1",,EX_drib_m,EX_drib(e)
226,rbflvrd,0.015689819999999993,Reduced riboflavin,,,,,,EX_rbflvrd_m,EX_rbflvrd(e)
227,glcn,10.0,D-gluconate,HMDB00625,C00257,10690.0,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",,EX_glcn_m,EX_glcn(e)
228,tagat_D,0.015070200000000256,,,,,,,EX_tagat_D_m,EX_tagat_D(e)
229,bglc,4.331809336874999e-05,beta-glucans,,,,,,EX_bglc_m,EX_bglc(e)
230,glyleu,10.0,Glycylleucine,HMDB00759,C02155,92843.0,,,EX_glyleu_m,EX_glyleu(e)
231,czp,7.312272672936906,,,,,,,EX_czp_m,EX_czp(e)
232,xyluglc,0.01172550463497656,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L",,,,,,EX_xyluglc_m,EX_xyluglc(e)
233,no2,7.045527311877185,Nitrite,HMDB02786,C00088,24529.0,"InChI=1S/HNO2/c2-1-3/h(H,2,3)/p-1",,EX_no2_m,EX_no2(e)
234,mal_L,10.0,(S)-malate(2-),HMDB00156,C00149,222656.0,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/p-2/t2-/m0/s1",,EX_mal_L_m,EX_mal_L(e)
235,glc3meacp,0.028996739999999965,,,,,,,EX_glc3meacp_m,EX_glc3meacp(e)
236,lac_D,10.0,(R)-lactate,HMDB01311,C00256,61503.0,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m1/s1",,EX_lac_D_m,EX_lac_D(e)
237,pyr,10.0,pyruvate,HMDB00243,C00022,1060.0,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1",,EX_pyr_m,EX_pyr(e)
238,galur,8.91623907333333,D-Galacturonate,,,,,,EX_galur_m,EX_galur(e)
239,glygn4,10.0,"glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})",,,,,,EX_glygn4_m,EX_glygn4(e)
240,acisnzd,1.538586452948138,,,,,,,EX_acisnzd_m,EX_acisnzd(e)
241,bhb,3.931256529999991,(R)-3-hydroxybutyrate,HMDB00011,C01089,,"InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)/p-1/t3-/m1/s1",,EX_bhb_m,EX_bhb(e)
242,acac,10.0,acetoacetate,HMDB00060,C00164,96.0,"InChI=1S/C4H6O3/c1-3(5)2-4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_acac_m,EX_acac(e)
243,glu_D,0.18277319999999997,D-Glutamate,,,,,,EX_glu_D_m,EX_glu_D(e)
244,lmn30,0.045298246447406966,"laminarin (n=30 repeat units, beta -1,3 glc)",,,,,,EX_lmn30_m,EX_lmn30(e)
245,alagly,0.2016729383279774,L-alanylglycine,,,,,,EX_alagly_m,EX_alagly(e)
246,sbt_D,10.0,D-glucitol,HMDB00247,C00794,5780.0,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",,EX_sbt_D_m,EX_sbt_D(e)
247,bzam,6.065909569765797,Benzamide,,,,,,EX_bzam_m,EX_bzam(e)
248,xylottr,10.0,,,,,,,EX_xylottr_m,EX_xylottr(e)
249,dmso,10.0,Dimethyl sulfoxide,,,,,,EX_dmso_m,EX_dmso(e)
250,salcn,9.991459620842868,Salicin,,C01451,,,,EX_salcn_m,EX_salcn(e)
251,pecticgal,10.000000001,"Pectic galactan (potato), gal: arab-L: rmn: galur = 78: 9: 4: 9 (www.megazyme.com). Assumed to consist of 100 sugars per macromo... <Preview truncated at 128 characters>",,,,,,EX_pecticgal_m,EX_pecticgal(e)
252,h2,10.0,Hydrogen,HMDB01362,C00282,783.0,InChI=1S/H2/h1H,,EX_h2_m,EX_h2(e)
253,34dhphe,9.726053976133802,L-dopa,HMDB00181,C00355,,"InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1",,EX_34dhphe_m,EX_34dhphe(e)
254,fald,0.00020991970351974185,formaldehyde,HMDB01426,C00067,712.0,InChI=1S/CH2O/c1-2/h1H2,,EX_fald_m,EX_fald(e)
255,12ppd_S,0.6994391789691967,"(S)-propane-1,2-diol",HMDB06213,C02917,,"InChI=1S/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3/t3-/m0/s1",,EX_12ppd_S_m,EX_12ppd_S(e)
256,rmn,10.0,L-Rhamnose,,,,,,EX_rmn_m,EX_rmn(e)
257,sbzcoa,0.003811056,O-Succinylbenzoyl-CoA,,,,,,EX_sbzcoa_m,EX_sbzcoa(e)
258,5aop,0.017846793417527516,5-Amino-4-oxopentanoate,HMDB01149,C00430,137.0,"InChI=1S/C5H9NO3/c6-3-4(7)1-2-5(8)9/h1-3,6H2,(H,8,9)",,EX_5aop_m,EX_5aop(e)
259,coa,0.00020991970352329196,Coenzyme A,HMDB01423,C00010,6816.0,,,EX_coa_m,EX_coa(e)
260,eltr_m3,0.0023819099999999992,,,,,,,EX_eltr_m3_m,EX_eltr_m3(e)
261,adocbl,0.08886960000001487,Adenosylcobalamin,HMDB02086,C00194,,,,EX_adocbl_m,EX_adocbl(e)
262,cmp,10.0,CMP,HMDB00095,C00055,6131.0,,,EX_cmp_m,EX_cmp(e)
263,pydx5p,0.0031100002452655695,Pyridoxal 5-phosphate,HMDB01491,C00018,1051.0,"InChI=1S/C8H10NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14/h2-3,11H,4H2,1H3,(H2,12,13,14)/p-2",,EX_pydx5p_m,EX_pydx5p(e)
264,fuc_L,10.0,L-fucose,HMDB00174,C01019,17106.0,,,EX_fuc_L_m,EX_fuc_L(e)
265,Lcystin,0.015689819999999993,L-cystine,HMDB00192,C00491,,"InChI=1S/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)/t3-,4-/m0/s1",,EX_Lcystin_m,EX_Lcystin(e)
266,bocbnleu,8.799320660168494,,,,,,,EX_bocbnleu_m,EX_bocbnleu(e)
267,xtsn,0.014321520000001045,xanthosine,HMDB00299,C01762,64959.0,,,EX_xtsn_m,EX_xtsn(e)
