,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
162,acnam,0.0028510999949037264,N-acetylneuraminate,HMDB00230,C19910,439197.0,,,EX_acnam_m,EX_acnam(e)
163,mantr,10.0,"mannotriose (beta-1,4)",,,,,,EX_mantr_m,EX_mantr(e)
164,metala,6.075371816753807,L-methionyl-L-alanine,,,,"InChI=1S/C8H16N2O3S/c1-5(8(12)13)10-7(11)6(9)3-4-14-2/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",,EX_metala_m,EX_metala(e)
165,3mop,0.01829203199998375,3-methyl-2-oxopentanoate,HMDB00491,C03465,47.0,"InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)/p-1",,EX_3mop_m,EX_3mop(e)
166,nh4,10.0,Ammonium,HMDB00051,C00014,223.0,InChI=1S/H3N/h1H3/p+1,,EX_nh4_m,EX_nh4(e)
167,dad_2,0.020450431949162354,2-deoxyadenosine,HMDB00101,C00559,13730.0,"InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,7+/m0/s1",,EX_dad_2_m,EX_dad_2(e)
168,glygn2,0.02976032689123497,"glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})",,,,,,EX_glygn2_m,EX_glygn2(e)
169,inulin,0.012306710102763236,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average",,C03323,,,,EX_inulin_m,EX_inulin(e)
170,raffin,10.0,Raffinose,,,,,,EX_raffin_m,EX_raffin(e)
171,dcyt,8.646699197734344,Deoxycytidine,HMDB00014,C00881,13711.0,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1",,EX_dcyt_m,EX_dcyt(e)
172,orn,10.000000000000002,Ornithine,HMDB00214,C00077,6262.0,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/p+1",,EX_orn_m,EX_orn(e)
173,alaasp,10.0,L-alanyl-L-aspartate,,,,,,EX_alaasp_m,EX_alaasp(e)
174,chols,0.0004901429999995533,Choline sulfate,,,,,,EX_chols_m,EX_chols(e)
175,hst_37_diglc,10.0,,,,,,,EX_hst_37_diglc_m,EX_hst_37_diglc(e)
176,strch2,1.822609645654861,"starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})",,,,,,EX_strch2_m,EX_strch2(e)
177,dgsn,9.853128343215179,Deoxyguanosine,HMDB00085,C00330,187790.0,"InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1",,EX_dgsn_m,EX_dgsn(e)
178,gua,1.7189337655443069,Guanine,HMDB00132,C00242,764.0,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",,EX_gua_m,EX_gua(e)
179,cspg_b,2.6393277569710546e-05,chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan,,,,,,EX_cspg_b_m,EX_cspg_b(e)
180,hspg,6.602843721773561e-06,heparan sulfate proteoglycan,,,,,,EX_hspg_m,EX_hspg(e)
181,amylopect900,0.00020776648602250264,"Amylopectin, 900 repeat units",,C00317,,,,EX_amylopect900_m,EX_amylopect900(e)
182,rmn,10.0,L-Rhamnose,,,,,,EX_rmn_m,EX_rmn(e)
183,uri,9.996710924999967,Uridine,HMDB00296,C00299,6029.0,"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",,EX_uri_m,EX_uri(e)
184,arab_L,10.0,L-arabinose,HMDB00646,C00259,,,,EX_arab_L_m,EX_arab_L(e)
185,bglc,2.1513518390742926e-06,beta-glucans,,,,,,EX_bglc_m,EX_bglc(e)
186,2hatvacidgluc,10.0,,,,,,,EX_2hatvacidgluc_m,EX_2hatvacidgluc(e)
187,chlphncl_glc,0.36814328400875773,,,,,,,EX_chlphncl_glc_m,EX_chlphncl_glc(e)
188,rsvgluc,0.19942971754230773,,,,,,,EX_rsvgluc_m,EX_rsvgluc(e)
189,din,0.2185325018485631,Deoxyinosine,HMDB00071,C05512,65058.0,"InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)/t5-,6+,7+/m0/s1",,EX_din_m,EX_din(e)
190,cellb,10.0,cellobiose,,,,,,EX_cellb_m,EX_cellb(e)
191,xylan,0.0009985716042841682,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D",,,,,,EX_xylan_m,EX_xylan(e)
192,lcts,10.000000000000002,Lactose,HMDB00186,C00243,440995.0,,,EX_lcts_m,EX_lcts(e)
193,malttr,10.0,maltotriose,HMDB01262,C01835,439586.0,,,EX_malttr_m,EX_malttr(e)
194,lac_L,10.0,(S)-lactate,HMDB00190,C00186,107689.0,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m0/s1",,EX_lac_L_m,EX_lac_L(e)
195,glcn,10.0,D-gluconate,HMDB00625,C00257,10690.0,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",,EX_glcn_m,EX_glcn(e)
196,glyc3p,9.801888018828736,Glycerol 3-phosphate,HMDB00126,C00093,439162.0,"InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/p-2/t3-/m1/s1",,EX_glyc3p_m,EX_glyc3p(e)
197,kestopt,0.09338539282786146,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)",,,,,,EX_kestopt_m,EX_kestopt(e)
198,metsox_S_L,0.0027867646111090494,L-Methionine Sulfoxide,,,,,,EX_metsox_S_L_m,EX_metsox_S_L(e)
199,tma,8.541422806880117,trimethylamine,,,,,,EX_tma_m,EX_tma(e)
200,glyleu,10.0,Glycylleucine,HMDB00759,C02155,92843.0,,,EX_glyleu_m,EX_glyleu(e)
201,glypro,0.008918682999999206,Glycylproline,HMDB00721,,79101.0,,,EX_glypro_m,EX_glypro(e)
202,acmana,0.0019867099999981933,N-acetyl-D-mannosamine,HMDB01129,C00645,439281.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6-,7-,8-/m0/s1",,EX_acmana_m,EX_acmana(e)
203,n2o,2.36636321151197,Nitrous oxide,,,,,,EX_n2o_m,EX_n2o(e)
204,amp,0.00316512448501172,AMP,HMDB00045,C00020,6083.0,,,EX_amp_m,EX_amp(e)
205,pyr,6.551476948304067,pyruvate,HMDB00243,C00022,1060.0,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1",,EX_pyr_m,EX_pyr(e)
206,amylose300,0.0017815966446733408,"amylose (n=300 repeat units, alpha-1,4-glc)",,,,,,EX_amylose300_m,EX_amylose300(e)
207,7a_czp,0.603762655204964,,,,,,,EX_7a_czp_m,EX_7a_czp(e)
208,dfdcytd,10.000000000000002,,,,,,,EX_dfdcytd_m,EX_dfdcytd(e)
209,nchlphncl,1.6834658543506151,,,,,,,EX_nchlphncl_m,EX_nchlphncl(e)
210,cmp,0.6695189951493905,CMP,HMDB00095,C00055,6131.0,,,EX_cmp_m,EX_cmp(e)
211,acald,10.0,acetaldehyde,HMDB00990,C00084,177.0,"InChI=1S/C2H4O/c1-2-3/h2H,1H3",,EX_acald_m,EX_acald(e)
212,alaglu,10.0,L-alanyl-L-glutamate,,,,,,EX_alaglu_m,EX_alaglu(e)
213,acac,10.0,acetoacetate,HMDB00060,C00164,96.0,"InChI=1S/C4H6O3/c1-3(5)2-4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_acac_m,EX_acac(e)
214,2ddglcn,5.87126572955534,2-Dehydro-3-deoxy-D-gluconate,,,,,,EX_2ddglcn_m,EX_2ddglcn(e)
215,atvethgluc,10.0,,,,,,,EX_atvethgluc_m,EX_atvethgluc(e)
216,tagat_D,0.0005023399999988243,,,,,,,EX_tagat_D_m,EX_tagat_D(e)
217,glyglu,10.0,Glycyl-L-glutamate,,,,,,EX_glyglu_m,EX_glyglu(e)
218,dhnacoa,4.601757379291721e-05,"1,4-Dihydroxy-2-naphthoyl-CoA",,C15547,,,,EX_dhnacoa_m,EX_dhnacoa(e)
219,4ahmmp,7.939700000036964e-05,4-Amino-5-hydroxymethyl-2-methylpyrimidine,,,,,,EX_4ahmmp_m,EX_4ahmmp(e)
220,no2,0.22109791938631387,Nitrite,HMDB02786,C00088,24529.0,"InChI=1S/HNO2/c2-1-3/h(H,2,3)/p-1",,EX_no2_m,EX_no2(e)
221,xyluglc,0.00032789036215178356,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L",,,,,,EX_xyluglc_m,EX_xyluglc(e)
222,alathr,10.0,L-alanyl-L-threonine,,,,,,EX_alathr_m,EX_alathr(e)
223,glc3meacp,0.16161667561786075,,,,,,,EX_glc3meacp_m,EX_glc3meacp(e)
224,inost,0.789793797497783,myo-inositol,HMDB00211,C00137,892.0,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-",,EX_inost_m,EX_inost(e)
225,glytyr,0.06525220999733428,Glycyl-L-tyrosine,,,,,,EX_glytyr_m,EX_glytyr(e)
226,alaleu,0.03706668749471276,L-alanyl-L-leucine,,,,,,EX_alaleu_m,EX_alaleu(e)
227,galur,2.500116147972715,D-Galacturonate,,,,,,EX_galur_m,EX_galur(e)
228,drib,0.9233183475407253,2-deoxy-D-ribose,HMDB03224,C01801,22833604.0,"InChI=1S/C5H10O4/c6-2-1-4(8)5(9)3-7/h2,4-5,7-9H,1,3H2/t4-,5+/m0/s1",,EX_drib_m,EX_drib(e)
229,acisnzd,0.009172062666658225,,,,,,,EX_acisnzd_m,EX_acisnzd(e)
230,bhb,0.25991158756798366,(R)-3-hydroxybutyrate,HMDB00011,C01089,,"InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)/p-1/t3-/m1/s1",,EX_bhb_m,EX_bhb(e)
231,glu_D,0.006092439999994459,D-Glutamate,,,,,,EX_glu_D_m,EX_glu_D(e)
232,dpcoa,0.00015842171419656013,Dephospho-CoA,HMDB01373,C00882,444485.0,,,EX_dpcoa_m,EX_dpcoa(e)
233,coa,0.00015187514285708303,Coenzyme A,HMDB01423,C00010,6816.0,,,EX_coa_m,EX_coa(e)
234,mnl,0.34708470518933743,D-Mannitol,,,,,,EX_mnl_m,EX_mnl(e)
235,alahis,0.037775152495343134,L-alanyl-L-histidine,,C00386,,"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",,EX_alahis_m,EX_alahis(e)
236,duri,1.392413484761773,Deoxyuridine,HMDB00012,C00526,13712.0,"InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1",,EX_duri_m,EX_duri(e)
237,salcn,10.0,Salicin,,C01451,,,,EX_salcn_m,EX_salcn(e)
238,xylottr,0.005603451349994884,,,,,,,EX_xylottr_m,EX_xylottr(e)
239,alagly,1.069823577558373,L-alanylglycine,,,,,,EX_alagly_m,EX_alagly(e)
240,tet,0.08089477188417327,Tetrathionate,,,,,,EX_tet_m,EX_tet(e)
241,pecticgal,0.003021799840925439,"Pectic galactan (potato), gal: arab-L: rmn: galur = 78: 9: 4: 9 (www.megazyme.com). Assumed to consist of 100 sugars per macromo... <Preview truncated at 128 characters>",,,,,,EX_pecticgal_m,EX_pecticgal(e)
242,datp,0.0010125719999987126,dATP,HMDB01532,C00131,15993.0,,,EX_datp_m,EX_datp(e)
243,gtp,0.9543123813807597,GTP,HMDB01273,C00044,6830.0,,,EX_gtp_m,EX_gtp(e)
244,h2,3.949323849000052,Hydrogen,HMDB01362,C00282,783.0,InChI=1S/H2/h1H,,EX_h2_m,EX_h2(e)
245,isetac,0.0006375999999994201,Isethionic acid,,,,,,EX_isetac_m,EX_isetac(e)
246,mso3,6.192999999994224e-05,methanesulfonate,,,,,,EX_mso3_m,EX_mso3(e)
247,nzp,0.497673839598596,,,,,,,EX_nzp_m,EX_nzp(e)
248,glyphe,0.0028238904998555067,Glycylphenylalanine,,,97415.0,,,EX_glyphe_m,EX_glyphe(e)
249,succ,9.962762502310449,Succinate,HMDB00254,C00042,1110.0,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2",,EX_succ_m,EX_succ(e)
250,sbzcoa,6.351759999994222e-05,O-Succinylbenzoyl-CoA,,,,,,EX_sbzcoa_m,EX_sbzcoa(e)
251,adocbl,0.002962319999997387,Adenosylcobalamin,HMDB02086,C00194,,,,EX_adocbl_m,EX_adocbl(e)
252,srv,10.0,,,,,,,EX_srv_m,EX_srv(e)
253,glcur,10.0,D-glucuronate,HMDB00127,C00191,444791.0,,,EX_glcur_m,EX_glcur(e)
254,glygn4,0.25239842892720343,"glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})",,,,,,EX_glygn4_m,EX_glygn4(e)
255,taur,0.0021015249999980874,Taurine,HMDB00251,C00245,1123.0,"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)",,EX_taur_m,EX_taur(e)
256,glygn5,5.620408270042907,"glycogen, structure 5 (glycogenin-2[1,4-Glc])",,,,,,EX_glygn5_m,EX_glygn5(e)
257,eltr_m3,7.93969999999277e-05,,,,,,,EX_eltr_m3_m,EX_eltr_m3(e)
258,ph2s,0.0004116949999996251,Polysulfide,,,,,,EX_ph2s_m,EX_ph2s(e)
259,xtsn,0.0004773839999482251,xanthosine,HMDB00299,C01762,64959.0,,,EX_xtsn_m,EX_xtsn(e)
